StockSymbol,Price,RecordedDateTime
AAPL,89.41,17-11-2023 14:50
GOOGL,182.32,17-11-2023 14:50
MSFT,64.65,17-11-2023 14:50
TCS,60.16,17-11-2023 14:50
AAPL,88.35,17-11-2023 14:50
GOOGL,183.31,17-11-2023 14:50
MSFT,63.26,17-11-2023 14:50
TCS,59.13,17-11-2023 14:50
AAPL,87.35,17-11-2023 14:50
GOOGL,180.23,17-11-2023 14:50
MSFT,64.78,17-11-2023 14:50
TCS,59.63,17-11-2023 14:50
AAPL,87.54,17-11-2023 14:50
GOOGL,183.49,17-11-2023 14:50
MSFT,64.54,17-11-2023 14:50
TCS,58.97,17-11-2023 14:50
AAPL,87.32,17-11-2023 14:50
GOOGL,180.87,17-11-2023 14:50
MSFT,63.86,17-11-2023 14:50
TCS,59.25,17-11-2023 14:50
AAPL,86.19,17-11-2023 14:50
GOOGL,181.15,17-11-2023 14:50
MSFT,64.08,17-11-2023 14:50
TCS,59.85,17-11-2023 14:50
AAPL,86.94,17-11-2023 14:50
GOOGL,183.53,17-11-2023 14:50
MSFT,62.52,17-11-2023 14:50
TCS,61.07,17-11-2023 14:50
AAPL,88.65,17-11-2023 14:50
GOOGL,182.14,17-11-2023 14:50
MSFT,60.97,17-11-2023 14:50
TCS,62.83,17-11-2023 14:50
AAPL,87.52,17-11-2023 14:50
GOOGL,179.56,17-11-2023 14:50
MSFT,61.5,17-11-2023 14:50
TCS,62.08,17-11-2023 14:50
AAPL,88.6,17-11-2023 14:50
GOOGL,182.29,17-11-2023 14:50
MSFT,61.71,17-11-2023 14:50
TCS,61.43,17-11-2023 14:50
AAPL,88.86,17-11-2023 14:51
GOOGL,182.07,17-11-2023 14:51
MSFT,62.89,17-11-2023 14:51
TCS,62.79,17-11-2023 14:51
AAPL,89.4,17-11-2023 14:51
GOOGL,181.83,17-11-2023 14:51
MSFT,64.28,17-11-2023 14:51
TCS,63.22,17-11-2023 14:51
AAPL,89.04,17-11-2023 14:51
GOOGL,183.23,17-11-2023 14:51
MSFT,62.93,17-11-2023 14:51
TCS,62.78,17-11-2023 14:51
AAPL,89.23,17-11-2023 14:51
GOOGL,182.62,17-11-2023 14:51
MSFT,64.66,17-11-2023 14:51
TCS,61.45,17-11-2023 14:51
AAPL,88.95,17-11-2023 14:51
GOOGL,179.21,17-11-2023 14:51
MSFT,62.72,17-11-2023 14:51
TCS,60.43,17-11-2023 14:51
AAPL,87.43,17-11-2023 14:51
GOOGL,182.49,17-11-2023 14:51
MSFT,64.06,17-11-2023 14:51
TCS,62.2,17-11-2023 14:51
AAPL,88.43,17-11-2023 14:51
GOOGL,185.15,17-11-2023 14:51
MSFT,64.43,17-11-2023 14:51
TCS,63.99,17-11-2023 14:51
AAPL,87.27,17-11-2023 14:51
GOOGL,186.55,17-11-2023 14:51
MSFT,65.25,17-11-2023 14:51
TCS,65.38,17-11-2023 14:51
AAPL,87.08,17-11-2023 14:51
GOOGL,183.06,17-11-2023 14:51
MSFT,64.36,17-11-2023 14:51
TCS,65,17-11-2023 14:51
AAPL,85.91,17-11-2023 14:51
GOOGL,183.56,17-11-2023 14:51
MSFT,65.92,17-11-2023 14:51
TCS,66.82,17-11-2023 14:51
AAPL,84.76,17-11-2023 14:51
GOOGL,184.17,17-11-2023 14:51
MSFT,64.59,17-11-2023 14:51
TCS,68.01,17-11-2023 14:51
AAPL,84.16,17-11-2023 14:51
GOOGL,185.87,17-11-2023 14:51
MSFT,64.34,17-11-2023 14:51
TCS,68.76,17-11-2023 14:51
AAPL,85.43,17-11-2023 14:51
GOOGL,183.52,17-11-2023 14:51
MSFT,65.2,17-11-2023 14:51
TCS,68.32,17-11-2023 14:51
AAPL,84.56,17-11-2023 14:51
GOOGL,187.02,17-11-2023 14:51
MSFT,64.99,17-11-2023 14:51
TCS,66.82,17-11-2023 14:51
AAPL,83.58,17-11-2023 14:51
GOOGL,183.58,17-11-2023 14:51
MSFT,64.61,17-11-2023 14:51
TCS,65.87,17-11-2023 14:51
AAPL,82.34,17-11-2023 14:51
GOOGL,186.41,17-11-2023 14:51
MSFT,64.91,17-11-2023 14:51
TCS,66.75,17-11-2023 14:51
AAPL,83.45,17-11-2023 14:51
GOOGL,182.83,17-11-2023 14:51
MSFT,65.23,17-11-2023 14:51
TCS,64.88,17-11-2023 14:51
AAPL,84.03,17-11-2023 14:51
GOOGL,180.68,17-11-2023 14:51
MSFT,64.03,17-11-2023 14:51
TCS,62.96,17-11-2023 14:51
AAPL,85.28,17-11-2023 14:51
GOOGL,178.52,17-11-2023 14:51
MSFT,65.9,17-11-2023 14:51
TCS,61.42,17-11-2023 14:51
AAPL,85.5,17-11-2023 14:51
GOOGL,181.01,17-11-2023 14:51
MSFT,67.83,17-11-2023 14:51
TCS,62.65,17-11-2023 14:51
AAPL,87,17-11-2023 14:51
GOOGL,183.19,17-11-2023 14:51
MSFT,66.58,17-11-2023 14:51
TCS,60.77,17-11-2023 14:51
AAPL,88.2,17-11-2023 14:51
GOOGL,180.85,17-11-2023 14:51
MSFT,67.14,17-11-2023 14:51
TCS,61.36,17-11-2023 14:51
AAPL,87.02,17-11-2023 14:51
GOOGL,178.71,17-11-2023 14:51
MSFT,67.89,17-11-2023 14:51
TCS,61.77,17-11-2023 14:51
AAPL,88.65,17-11-2023 14:51
GOOGL,180.11,17-11-2023 14:51
MSFT,69.04,17-11-2023 14:51
TCS,62.86,17-11-2023 14:51
AAPL,87.56,17-11-2023 14:51
GOOGL,178.62,17-11-2023 14:51
MSFT,70.71,17-11-2023 14:51
TCS,63.25,17-11-2023 14:51
AAPL,88.62,17-11-2023 14:51
GOOGL,179.85,17-11-2023 14:51
MSFT,71.63,17-11-2023 14:51
TCS,62.83,17-11-2023 14:51
AAPL,89.08,17-11-2023 14:51
GOOGL,177.91,17-11-2023 14:51
MSFT,73.25,17-11-2023 14:51
TCS,63.74,17-11-2023 14:51
AAPL,87.5,17-11-2023 14:51
GOOGL,174.68,17-11-2023 14:51
MSFT,72.05,17-11-2023 14:51
TCS,65.19,17-11-2023 14:51
AAPL,86.74,17-11-2023 14:51
GOOGL,175.08,17-11-2023 14:51
MSFT,70.04,17-11-2023 14:51
TCS,67.08,17-11-2023 14:51
AAPL,85.7,17-11-2023 14:51
GOOGL,172.84,17-11-2023 14:51
MSFT,69.48,17-11-2023 14:51
TCS,68.5,17-11-2023 14:51
AAPL,84.21,17-11-2023 14:51
GOOGL,169.45,17-11-2023 14:51
MSFT,68.48,17-11-2023 14:51
TCS,66.73,17-11-2023 14:51
AAPL,85.66,17-11-2023 14:51
GOOGL,166.92,17-11-2023 14:51
MSFT,66.81,17-11-2023 14:51
TCS,65.52,17-11-2023 14:51
AAPL,84.29,17-11-2023 14:51
GOOGL,164.02,17-11-2023 14:51
MSFT,66.29,17-11-2023 14:51
TCS,64.83,17-11-2023 14:51
AAPL,83.17,17-11-2023 14:51
GOOGL,162.66,17-11-2023 14:51
MSFT,64.81,17-11-2023 14:51
TCS,62.92,17-11-2023 14:51
AAPL,84.48,17-11-2023 14:51
GOOGL,160.54,17-11-2023 14:51
MSFT,66.26,17-11-2023 14:51
TCS,61.53,17-11-2023 14:51
AAPL,83.82,17-11-2023 14:51
GOOGL,162.76,17-11-2023 14:51
MSFT,66.6,17-11-2023 14:51
TCS,60.86,17-11-2023 14:51
AAPL,82.28,17-11-2023 14:51
GOOGL,164.37,17-11-2023 14:51
MSFT,65.94,17-11-2023 14:51
TCS,61.57,17-11-2023 14:51
AAPL,82.67,17-11-2023 14:51
GOOGL,162.41,17-11-2023 14:51
MSFT,65.03,17-11-2023 14:51
TCS,61.81,17-11-2023 14:51
AAPL,81.13,17-11-2023 14:51
GOOGL,161.08,17-11-2023 14:51
MSFT,63.73,17-11-2023 14:51
TCS,63.57,17-11-2023 14:51
AAPL,79.88,17-11-2023 14:51
GOOGL,163.26,17-11-2023 14:51
MSFT,63.19,17-11-2023 14:51
TCS,64.32,17-11-2023 14:51
AAPL,79.23,17-11-2023 14:51
GOOGL,162.66,17-11-2023 14:51
MSFT,61.57,17-11-2023 14:51
TCS,65.96,17-11-2023 14:51
AAPL,79.93,17-11-2023 14:51
GOOGL,164.72,17-11-2023 14:51
MSFT,61.02,17-11-2023 14:51
TCS,67.76,17-11-2023 14:51
AAPL,80.26,17-11-2023 14:51
GOOGL,165.7,17-11-2023 14:51
MSFT,59.73,17-11-2023 14:51
TCS,66.51,17-11-2023 14:51
AAPL,79.21,17-11-2023 14:51
GOOGL,164.57,17-11-2023 14:51
MSFT,61.44,17-11-2023 14:51
TCS,67.31,17-11-2023 14:51
AAPL,79.81,17-11-2023 14:51
GOOGL,163.48,17-11-2023 14:51
MSFT,61.14,17-11-2023 14:51
TCS,66.3,17-11-2023 14:51
AAPL,81.14,17-11-2023 14:51
GOOGL,163.64,17-11-2023 14:51
MSFT,61.94,17-11-2023 14:51
TCS,67.6,17-11-2023 14:51
AAPL,79.89,17-11-2023 14:51
GOOGL,162.84,17-11-2023 14:51
MSFT,60.55,17-11-2023 14:51
TCS,68.98,17-11-2023 14:51
AAPL,80.82,17-11-2023 14:51
GOOGL,162.59,17-11-2023 14:51
MSFT,60.1,17-11-2023 14:51
TCS,69.76,17-11-2023 14:51
AAPL,81.3,17-11-2023 14:51
GOOGL,159.6,17-11-2023 14:51
MSFT,60.39,17-11-2023 14:51
TCS,69.55,17-11-2023 14:51
AAPL,81.66,17-11-2023 14:51
GOOGL,159.27,17-11-2023 14:51
MSFT,61.95,17-11-2023 14:51
TCS,68.15,17-11-2023 14:51
AAPL,80.46,17-11-2023 14:51
GOOGL,158.51,17-11-2023 14:51
MSFT,63.64,17-11-2023 14:51
TCS,67.37,17-11-2023 14:51
AAPL,81.1,17-11-2023 14:51
GOOGL,155.35,17-11-2023 14:51
MSFT,65.15,17-11-2023 14:51
TCS,66.66,17-11-2023 14:51
AAPL,81.54,17-11-2023 14:51
GOOGL,157.13,17-11-2023 14:51
MSFT,63.45,17-11-2023 14:51
TCS,67.59,17-11-2023 14:51
AAPL,82.05,17-11-2023 14:51
GOOGL,157.49,17-11-2023 14:51
MSFT,61.82,17-11-2023 14:51
TCS,69.28,17-11-2023 14:51
AAPL,80.62,17-11-2023 14:51
GOOGL,159.95,17-11-2023 14:51
MSFT,61.43,17-11-2023 14:51
TCS,70.39,17-11-2023 14:51
AAPL,80.08,17-11-2023 14:51
GOOGL,160.3,17-11-2023 14:51
MSFT,59.64,17-11-2023 14:51
TCS,68.59,17-11-2023 14:51
AAPL,81.42,17-11-2023 14:51
GOOGL,160.77,17-11-2023 14:51
MSFT,59.97,17-11-2023 14:51
TCS,67.63,17-11-2023 14:51
AAPL,81.78,17-11-2023 14:51
GOOGL,162.36,17-11-2023 14:51
MSFT,59.16,17-11-2023 14:51
TCS,68.09,17-11-2023 14:51
AAPL,83.41,17-11-2023 14:51
GOOGL,161.02,17-11-2023 14:51
MSFT,60.55,17-11-2023 14:51
TCS,67.41,17-11-2023 14:51
AAPL,83.2,17-11-2023 14:51
GOOGL,159.37,17-11-2023 14:51
MSFT,59.29,17-11-2023 14:51
TCS,69.1,17-11-2023 14:51
AAPL,81.6,17-11-2023 14:52
GOOGL,161.89,17-11-2023 14:52
MSFT,58.87,17-11-2023 14:52
TCS,68.19,17-11-2023 14:52
AAPL,81.34,17-11-2023 14:52
GOOGL,164.12,17-11-2023 14:52
MSFT,60.35,17-11-2023 14:52
TCS,69.26,17-11-2023 14:52
AAPL,82.47,17-11-2023 14:52
GOOGL,164.5,17-11-2023 14:52
MSFT,59.27,17-11-2023 14:52
TCS,69.67,17-11-2023 14:52
AAPL,83.98,17-11-2023 14:52
GOOGL,161.38,17-11-2023 14:52
MSFT,58.85,17-11-2023 14:52
TCS,69.13,17-11-2023 14:52
AAPL,85.44,17-11-2023 14:52
GOOGL,162.83,17-11-2023 14:52
MSFT,59.82,17-11-2023 14:52
TCS,68.67,17-11-2023 14:52
AAPL,85.18,17-11-2023 14:52
GOOGL,164.14,17-11-2023 14:52
MSFT,60.43,17-11-2023 14:52
TCS,68,17-11-2023 14:52
AAPL,84.44,17-11-2023 14:52
GOOGL,165.71,17-11-2023 14:52
MSFT,60.8,17-11-2023 14:52
TCS,68.8,17-11-2023 14:52
AAPL,83.3,17-11-2023 14:52
GOOGL,167.55,17-11-2023 14:52
MSFT,61.83,17-11-2023 14:52
TCS,67.72,17-11-2023 14:52
AAPL,84.6,17-11-2023 14:52
GOOGL,167.98,17-11-2023 14:52
MSFT,61.05,17-11-2023 14:52
TCS,66.87,17-11-2023 14:52
AAPL,86.14,17-11-2023 14:52
GOOGL,165.48,17-11-2023 14:52
MSFT,60.29,17-11-2023 14:52
TCS,67.39,17-11-2023 14:52
AAPL,84.93,17-11-2023 14:52
GOOGL,166.13,17-11-2023 14:52
MSFT,59.36,17-11-2023 14:52
TCS,68.25,17-11-2023 14:52
AAPL,85.09,17-11-2023 14:52
GOOGL,164.88,17-11-2023 14:52
MSFT,60.43,17-11-2023 14:52
TCS,69.03,17-11-2023 14:52
AAPL,86.58,17-11-2023 14:52
GOOGL,164.7,17-11-2023 14:52
MSFT,59.3,17-11-2023 14:52
TCS,67.35,17-11-2023 14:52
AAPL,85.15,17-11-2023 14:52
GOOGL,165.46,17-11-2023 14:52
MSFT,60.3,17-11-2023 14:52
TCS,68.84,17-11-2023 14:52
AAPL,85.96,17-11-2023 14:52
GOOGL,168.48,17-11-2023 14:52
MSFT,58.95,17-11-2023 14:52
TCS,69.13,17-11-2023 14:52
AAPL,87.32,17-11-2023 14:52
GOOGL,165.84,17-11-2023 14:52
MSFT,57.47,17-11-2023 14:52
TCS,69.86,17-11-2023 14:52
AAPL,87.12,17-11-2023 14:52
GOOGL,164.25,17-11-2023 14:52
MSFT,56.14,17-11-2023 14:52
TCS,70.2,17-11-2023 14:52
AAPL,86.27,17-11-2023 14:52
GOOGL,161.93,17-11-2023 14:52
MSFT,55.77,17-11-2023 14:52
TCS,69.91,17-11-2023 14:52
AAPL,84.63,17-11-2023 14:52
GOOGL,164.57,17-11-2023 14:52
MSFT,56.76,17-11-2023 14:52
TCS,70.69,17-11-2023 14:52
AAPL,84.51,17-11-2023 14:52
GOOGL,166.16,17-11-2023 14:52
MSFT,56.09,17-11-2023 14:52
TCS,68.96,17-11-2023 14:52
AAPL,86.14,17-11-2023 14:52
GOOGL,167.21,17-11-2023 14:52
MSFT,54.41,17-11-2023 14:52
TCS,69.58,17-11-2023 14:52
AAPL,84.64,17-11-2023 14:52
GOOGL,164.93,17-11-2023 14:52
MSFT,53.25,17-11-2023 14:52
TCS,68.68,17-11-2023 14:52
AAPL,85.94,17-11-2023 14:52
GOOGL,163.05,17-11-2023 14:52
MSFT,52.8,17-11-2023 14:52
TCS,67.56,17-11-2023 14:52
AAPL,86.12,17-11-2023 14:52
GOOGL,164.48,17-11-2023 14:52
MSFT,51.43,17-11-2023 14:52
TCS,66.9,17-11-2023 14:52
AAPL,86.63,17-11-2023 14:52
GOOGL,161.24,17-11-2023 14:52
MSFT,51.06,17-11-2023 14:52
TCS,65.75,17-11-2023 14:52
AAPL,87.01,17-11-2023 14:52
GOOGL,159.93,17-11-2023 14:52
MSFT,50.22,17-11-2023 14:52
TCS,66.36,17-11-2023 14:52
AAPL,87.47,17-11-2023 14:52
GOOGL,161.39,17-11-2023 14:52
MSFT,50.48,17-11-2023 14:52
TCS,67.65,17-11-2023 14:52
AAPL,86.1,17-11-2023 14:52
GOOGL,163.57,17-11-2023 14:52
MSFT,50.3,17-11-2023 14:52
TCS,68.22,17-11-2023 14:52
AAPL,85.2,17-11-2023 14:52
GOOGL,160.57,17-11-2023 14:52
MSFT,48.86,17-11-2023 14:52
TCS,69.14,17-11-2023 14:52
AAPL,83.67,17-11-2023 14:52
GOOGL,163.55,17-11-2023 14:52
MSFT,48.52,17-11-2023 14:52
TCS,69.92,17-11-2023 14:52
AAPL,84.42,17-11-2023 14:52
GOOGL,161.2,17-11-2023 14:52
MSFT,49.62,17-11-2023 14:52
TCS,69.21,17-11-2023 14:52
AAPL,84.66,17-11-2023 14:52
GOOGL,158.49,17-11-2023 14:52
MSFT,48.35,17-11-2023 14:52
TCS,68.67,17-11-2023 14:52
AAPL,83.32,17-11-2023 14:52
GOOGL,157.42,17-11-2023 14:52
MSFT,49.22,17-11-2023 14:52
TCS,69.36,17-11-2023 14:52
AAPL,82.54,17-11-2023 14:52
GOOGL,160.21,17-11-2023 14:52
MSFT,48.39,17-11-2023 14:52
TCS,67.88,17-11-2023 14:52
AAPL,83.87,17-11-2023 14:52
GOOGL,161.92,17-11-2023 14:52
MSFT,47.58,17-11-2023 14:52
TCS,69.75,17-11-2023 14:52
AAPL,84.29,17-11-2023 14:52
GOOGL,160.76,17-11-2023 14:52
MSFT,48.77,17-11-2023 14:52
TCS,69.08,17-11-2023 14:52
AAPL,84.46,17-11-2023 14:52
GOOGL,161.62,17-11-2023 14:52
MSFT,47.4,17-11-2023 14:52
TCS,68.69,17-11-2023 14:52
AAPL,85.89,17-11-2023 14:52
GOOGL,158.85,17-11-2023 14:52
MSFT,47.14,17-11-2023 14:52
TCS,69.56,17-11-2023 14:52
AAPL,85.14,17-11-2023 14:52
GOOGL,155.85,17-11-2023 14:52
MSFT,45.82,17-11-2023 14:52
TCS,67.62,17-11-2023 14:52
AAPL,84.3,17-11-2023 14:52
GOOGL,156.33,17-11-2023 14:52
MSFT,46.35,17-11-2023 14:52
TCS,67.11,17-11-2023 14:52
AAPL,84.89,17-11-2023 14:52
GOOGL,155.64,17-11-2023 14:52
MSFT,47.32,17-11-2023 14:52
TCS,66.01,17-11-2023 14:52
AAPL,86.31,17-11-2023 14:52
GOOGL,156.59,17-11-2023 14:52
MSFT,46.34,17-11-2023 14:52
TCS,67.66,17-11-2023 14:52
AAPL,85.18,17-11-2023 14:52
GOOGL,159.46,17-11-2023 14:52
MSFT,46.92,17-11-2023 14:52
TCS,68.41,17-11-2023 14:52
AAPL,83.77,17-11-2023 14:52
GOOGL,157.05,17-11-2023 14:52
MSFT,46.4,17-11-2023 14:52
TCS,67.49,17-11-2023 14:52
AAPL,85.06,17-11-2023 14:52
GOOGL,158.69,17-11-2023 14:52
MSFT,47.52,17-11-2023 14:52
TCS,66.37,17-11-2023 14:52
AAPL,83.43,17-11-2023 14:52
GOOGL,160.66,17-11-2023 14:52
MSFT,47.23,17-11-2023 14:52
TCS,67.15,17-11-2023 14:52
AAPL,82.22,17-11-2023 14:52
GOOGL,159.98,17-11-2023 14:52
MSFT,45.98,17-11-2023 14:52
TCS,68.37,17-11-2023 14:52
AAPL,82.48,17-11-2023 14:52
GOOGL,159.12,17-11-2023 14:52
MSFT,45.39,17-11-2023 14:52
TCS,66.72,17-11-2023 14:52
AAPL,81.35,17-11-2023 14:52
GOOGL,161.12,17-11-2023 14:52
MSFT,44.97,17-11-2023 14:52
TCS,68.51,17-11-2023 14:52
AAPL,79.97,17-11-2023 14:52
GOOGL,157.97,17-11-2023 14:52
MSFT,43.91,17-11-2023 14:52
TCS,68.78,17-11-2023 14:52
AAPL,81.25,17-11-2023 14:52
GOOGL,158.82,17-11-2023 14:52
MSFT,42.68,17-11-2023 14:52
TCS,70.05,17-11-2023 14:52
AAPL,80.42,17-11-2023 14:52
GOOGL,158.99,17-11-2023 14:52
MSFT,43.35,17-11-2023 14:52
TCS,69.49,17-11-2023 14:52
AAPL,79.27,17-11-2023 14:52
GOOGL,161.91,17-11-2023 14:52
MSFT,43.9,17-11-2023 14:52
TCS,68.41,17-11-2023 14:52
AAPL,80.24,17-11-2023 14:52
GOOGL,164.27,17-11-2023 14:52
MSFT,43.7,17-11-2023 14:52
TCS,70.07,17-11-2023 14:52
AAPL,78.81,17-11-2023 14:52
GOOGL,164.6,17-11-2023 14:52
MSFT,44.13,17-11-2023 14:52
TCS,70.77,17-11-2023 14:52
AAPL,78.06,17-11-2023 14:52
GOOGL,162.99,17-11-2023 14:52
MSFT,43.42,17-11-2023 14:52
TCS,69.92,17-11-2023 14:52
AAPL,78.38,17-11-2023 14:52
GOOGL,160.14,17-11-2023 14:52
MSFT,44.52,17-11-2023 14:52
TCS,67.84,17-11-2023 14:52
AAPL,79.45,17-11-2023 14:52
GOOGL,157.58,17-11-2023 14:52
MSFT,45.36,17-11-2023 14:52
TCS,68.65,17-11-2023 14:52
AAPL,79.36,17-11-2023 14:52
GOOGL,154.91,17-11-2023 14:52
MSFT,44.39,17-11-2023 14:52
TCS,67.8,17-11-2023 14:52
AAPL,78.34,17-11-2023 14:52
GOOGL,155.16,17-11-2023 14:52
MSFT,45.57,17-11-2023 14:52
TCS,65.97,17-11-2023 14:52
AAPL,79.39,17-11-2023 14:53
GOOGL,158.23,17-11-2023 14:53
MSFT,45.21,17-11-2023 14:53
TCS,67.46,17-11-2023 14:53
AAPL,79.61,17-11-2023 14:53
GOOGL,159.94,17-11-2023 14:53
MSFT,46.12,17-11-2023 14:53
TCS,69.41,17-11-2023 14:53
AAPL,80.15,17-11-2023 14:53
GOOGL,160.53,17-11-2023 14:53
MSFT,45.39,17-11-2023 14:53
TCS,68.2,17-11-2023 14:53
AAPL,81.15,17-11-2023 14:53
GOOGL,158.71,17-11-2023 14:53
MSFT,45.78,17-11-2023 14:53
TCS,69.34,17-11-2023 14:53
AAPL,82.28,17-11-2023 14:53
GOOGL,155.82,17-11-2023 14:53
MSFT,46.93,17-11-2023 14:53
TCS,70.78,17-11-2023 14:53
AAPL,83.46,17-11-2023 14:53
GOOGL,153.65,17-11-2023 14:53
MSFT,47.42,17-11-2023 14:53
TCS,69.52,17-11-2023 14:53
AAPL,85.09,17-11-2023 14:53
GOOGL,153.25,17-11-2023 14:53
MSFT,46.44,17-11-2023 14:53
TCS,70.18,17-11-2023 14:53
AAPL,84.14,17-11-2023 14:53
GOOGL,155.21,17-11-2023 14:53
MSFT,45.08,17-11-2023 14:53
TCS,68.72,17-11-2023 14:53
AAPL,84.03,17-11-2023 14:53
GOOGL,152.45,17-11-2023 14:53
MSFT,45.94,17-11-2023 14:53
TCS,69.04,17-11-2023 14:53
AAPL,83.5,17-11-2023 14:53
GOOGL,150,17-11-2023 14:53
MSFT,45.52,17-11-2023 14:53
TCS,69.66,17-11-2023 14:53
AAPL,83.35,17-11-2023 14:53
GOOGL,152.09,17-11-2023 14:53
MSFT,45.69,17-11-2023 14:53
TCS,70.85,17-11-2023 14:53
AAPL,84.66,17-11-2023 14:53
GOOGL,150.01,17-11-2023 14:53
MSFT,45.94,17-11-2023 14:53
TCS,72.37,17-11-2023 14:53
AAPL,83.86,17-11-2023 14:53
GOOGL,150,17-11-2023 14:53
MSFT,46.28,17-11-2023 14:53
TCS,72.12,17-11-2023 14:53
AAPL,82.41,17-11-2023 14:53
GOOGL,152.7,17-11-2023 14:53
MSFT,45.81,17-11-2023 14:53
TCS,71.71,17-11-2023 14:53
AAPL,81.63,17-11-2023 14:53
GOOGL,150,17-11-2023 14:53
MSFT,46.38,17-11-2023 14:53
TCS,72.41,17-11-2023 14:53
AAPL,82.64,17-11-2023 14:53
GOOGL,151.52,17-11-2023 14:53
MSFT,45.51,17-11-2023 14:53
TCS,71.35,17-11-2023 14:53
AAPL,82.11,17-11-2023 14:53
GOOGL,153.37,17-11-2023 14:53
MSFT,46.42,17-11-2023 14:53
TCS,72.25,17-11-2023 14:53
AAPL,81.87,17-11-2023 14:53
GOOGL,156.12,17-11-2023 14:53
MSFT,45.99,17-11-2023 14:53
TCS,73.78,17-11-2023 14:53
AAPL,80.3,17-11-2023 14:53
GOOGL,157.23,17-11-2023 14:53
MSFT,44.88,17-11-2023 14:53
TCS,73.45,17-11-2023 14:53
AAPL,80.98,17-11-2023 14:53
GOOGL,155.19,17-11-2023 14:53
MSFT,45.18,17-11-2023 14:53
TCS,71.78,17-11-2023 14:53
AAPL,82.01,17-11-2023 14:53
GOOGL,152.12,17-11-2023 14:53
MSFT,44.64,17-11-2023 14:53
TCS,73.52,17-11-2023 14:53
AAPL,82.75,17-11-2023 14:53
GOOGL,150.33,17-11-2023 14:53
MSFT,43.76,17-11-2023 14:53
TCS,75,17-11-2023 14:53
AAPL,84.34,17-11-2023 14:53
GOOGL,151.96,17-11-2023 14:53
MSFT,43.46,17-11-2023 14:53
TCS,75.38,17-11-2023 14:53
AAPL,83.5,17-11-2023 14:53
GOOGL,150.96,17-11-2023 14:53
MSFT,42.35,17-11-2023 14:53
TCS,77.51,17-11-2023 14:53
AAPL,83.28,17-11-2023 14:53
GOOGL,151.9,17-11-2023 14:53
MSFT,41.33,17-11-2023 14:53
TCS,79.4,17-11-2023 14:53
AAPL,82.37,17-11-2023 14:53
GOOGL,151.28,17-11-2023 14:53
MSFT,42.17,17-11-2023 14:53
TCS,80.17,17-11-2023 14:53
AAPL,81.21,17-11-2023 14:53
GOOGL,153.67,17-11-2023 14:53
MSFT,42.03,17-11-2023 14:53
TCS,78.59,17-11-2023 14:53
AAPL,79.6,17-11-2023 14:53
GOOGL,154.96,17-11-2023 14:53
MSFT,41.37,17-11-2023 14:53
TCS,78.16,17-11-2023 14:53
AAPL,79.7,17-11-2023 14:53
GOOGL,152.53,17-11-2023 14:53
MSFT,41.64,17-11-2023 14:53
TCS,78.72,17-11-2023 14:53
AAPL,80.06,17-11-2023 14:53
GOOGL,150,17-11-2023 14:53
MSFT,40.45,17-11-2023 14:53
TCS,79.88,17-11-2023 14:53
AAPL,78.93,17-11-2023 14:53
GOOGL,151.69,17-11-2023 14:53
MSFT,41.12,17-11-2023 14:53
TCS,77.5,17-11-2023 14:53
AAPL,79.03,17-11-2023 14:53
GOOGL,152.51,17-11-2023 14:53
MSFT,42.08,17-11-2023 14:53
TCS,76,17-11-2023 14:53
AAPL,77.67,17-11-2023 14:53
GOOGL,150.54,17-11-2023 14:53
MSFT,42.67,17-11-2023 14:53
TCS,77.25,17-11-2023 14:53
AAPL,79.17,17-11-2023 14:53
GOOGL,150,17-11-2023 14:53
MSFT,42.53,17-11-2023 14:53
TCS,78.19,17-11-2023 14:53
AAPL,78.54,17-11-2023 14:53
GOOGL,152.11,17-11-2023 14:53
MSFT,43.57,17-11-2023 14:53
TCS,77.18,17-11-2023 14:53
AAPL,79.83,17-11-2023 14:53
GOOGL,150.75,17-11-2023 14:53
MSFT,43.4,17-11-2023 14:53
TCS,78.72,17-11-2023 14:53
AAPL,80.6,17-11-2023 14:53
GOOGL,152.54,17-11-2023 14:53
MSFT,42.61,17-11-2023 14:53
TCS,79.23,17-11-2023 14:53
AAPL,80.32,17-11-2023 14:53
GOOGL,150.32,17-11-2023 14:53
MSFT,43.28,17-11-2023 14:53
TCS,80.94,17-11-2023 14:53
AAPL,80.4,17-11-2023 14:53
GOOGL,152.7,17-11-2023 14:53
MSFT,43.47,17-11-2023 14:53
TCS,79.67,17-11-2023 14:53
AAPL,79.83,17-11-2023 14:53
GOOGL,152.44,17-11-2023 14:53
MSFT,43.91,17-11-2023 14:53
TCS,81.71,17-11-2023 14:53
AAPL,78.83,17-11-2023 14:53
GOOGL,150,17-11-2023 14:53
MSFT,44.22,17-11-2023 14:53
TCS,79.31,17-11-2023 14:53
AAPL,78.02,17-11-2023 14:53
GOOGL,150.65,17-11-2023 14:53
MSFT,44.36,17-11-2023 14:53
TCS,78.67,17-11-2023 14:53
AAPL,77.59,17-11-2023 14:53
GOOGL,150,17-11-2023 14:53
MSFT,44.5,17-11-2023 14:53
TCS,79.95,17-11-2023 14:53
AAPL,76.84,17-11-2023 14:53
GOOGL,150.56,17-11-2023 14:53
MSFT,44.07,17-11-2023 14:53
TCS,81.3,17-11-2023 14:53
AAPL,75.53,17-11-2023 14:53
GOOGL,150.74,17-11-2023 14:53
MSFT,45.23,17-11-2023 14:53
TCS,79.22,17-11-2023 14:53
